gc_obo_gare_origine_r_code_uic_c,gc_obo_type_c,gc_obo_gare_origine_r_name,gc_obo_nature_c,gc_obo_nom_recordtype_sc_c,date,gc_obo_date_heure_restitution_c
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-11-29T08:56:38+01:00,2022-12-01T11:53:46+01:00
0087271007,"Bijoux, montres",Paris Gare du Nord,Montre,Objet trouvé,2022-11-29T08:55:02+01:00,2022-12-15T15:04:45+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-11-29T08:45:05+01:00,2022-12-06T13:52:40+01:00
0087271007,"Porte-monnaie / portefeuille, argent, titres",Paris Gare du Nord,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-29T08:42:08+01:00,2022-12-02T13:48:10+01:00
0087686006,"Livres, articles de papéterie",Paris Gare de Lyon,Chemise à rabat,Objet trouvé,2022-11-29T08:40:42+01:00,
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,"Clés, porte-clés",Objet trouvé,2022-11-29T08:35:03+01:00,
0087271007,"Vêtements, chaussures",Paris Gare du Nord,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-29T08:22:49+01:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2022-11-29T07:59:12+01:00,2022-11-29T13:52:07+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-11-29T07:56:12+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Autre pièce ou papier personnel,Objet trouvé,2022-11-29T07:44:26+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Autre pièce ou papier personnel,Objet trouvé,2022-11-29T07:41:56+01:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à main,Objet trouvé,2022-11-29T07:37:59+01:00,2022-12-29T14:35:43+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-29T07:32:59+01:00,2022-11-29T19:48:27+01:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,Autres appareils et accessoires électroniques,Objet trouvé,2022-11-29T07:32:26+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2022-11-29T07:29:31+01:00,
0087391003,"Bijoux, montres",Paris Montparnasse,Bague,Objet trouvé,2022-11-29T07:27:21+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Disque dur externe, clé USB",Objet trouvé,2022-11-29T07:25:47+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-29T07:25:38+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2022-11-29T07:23:40+01:00,2022-12-30T15:46:11+01:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-29T07:21:49+01:00,2022-12-01T13:09:00+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2022-11-29T07:20:22+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2022-11-29T07:18:41+01:00,2022-12-30T07:58:53+01:00
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,Badge magnétique,Objet trouvé,2022-11-29T07:12:16+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"AirPod, casque audio, écouteurs",Objet trouvé,2022-11-29T07:09:14+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2022-11-29T07:06:05+01:00,2023-01-22T12:49:31+01:00
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2022-11-29T07:04:09+01:00,2023-01-22T13:45:16+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-29T07:01:58+01:00,2023-01-22T11:05:25+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-29T06:58:50+01:00,2023-01-22T10:53:56+01:00
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-29T06:56:32+01:00,2022-12-01T18:18:50+01:00
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T23:49:02+01:00,2022-12-13T13:24:50+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T21:31:49+01:00,2022-11-28T21:42:38+01:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,Téléphone portable,Objet trouvé,2022-11-28T19:36:33+01:00,
0087391003,"Livres, articles de papéterie",Paris Montparnasse,"Agenda, calendrier",Objet trouvé,2022-11-28T19:34:26+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à main,Objet trouvé,2022-11-28T19:22:58+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à main,Objet trouvé,2022-11-28T19:04:09+01:00,2022-11-30T18:18:06+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2022-11-28T18:37:47+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T18:25:58+01:00,2022-11-29T17:05:51+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T18:22:49+01:00,2022-12-02T13:42:13+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T18:09:15+01:00,2022-11-28T18:11:23+01:00
0087271007,Optique,Paris Gare du Nord,Etui à lunettes vide,Objet trouvé,2022-11-28T17:50:46+01:00,2022-11-28T18:05:26+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2022-11-28T17:12:58+01:00,
0087113001,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T17:05:58+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T16:59:24+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T16:54:25+01:00,2022-12-30T19:50:01+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T16:48:39+01:00,2022-11-29T16:44:42+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-11-28T16:42:09+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T16:30:05+01:00,2023-03-02T11:26:08+01:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T16:29:24+01:00,2022-11-28T16:32:36+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2022-11-28T16:28:52+01:00,2022-11-29T12:24:08+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T16:17:20+01:00,2022-11-30T08:56:52+01:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,Téléphone portable,Objet trouvé,2022-11-28T16:07:06+01:00,2022-12-28T15:56:27+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T15:52:55+01:00,2022-12-29T08:39:36+01:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Pièce d'identité personnelle et autre,Objet trouvé,2022-11-28T15:45:30+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"AirPod, casque audio, écouteurs",Objet trouvé,2022-11-28T15:39:31+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:24:49+01:00,2023-03-02T10:16:08+01:00
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:23:44+01:00,2023-01-02T17:11:44+01:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:21:25+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:17:28+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-11-28T15:17:23+01:00,2022-11-28T15:21:57+01:00
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,Carte de crédit,Objet trouvé,2022-11-28T15:16:06+01:00,2022-11-30T16:31:57+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T15:13:24+01:00,2023-03-01T16:34:00+01:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:11:31+01:00,2023-03-02T10:09:03+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T15:10:13+01:00,
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,Clé de voiture,Objet trouvé,2022-11-28T15:07:35+01:00,2022-11-29T08:33:12+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Foulard, écharpe",Objet trouvé,2022-11-28T15:07:07+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T15:03:22+01:00,2023-03-01T16:48:11+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Foulard, écharpe",Objet trouvé,2022-11-28T15:02:20+01:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Foulard, écharpe",Objet trouvé,2022-11-28T15:00:07+01:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T14:57:56+01:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T14:54:53+01:00,
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-11-28T14:54:04+01:00,2022-11-29T16:27:29+01:00
0087391003,Articles médicaux,Paris Montparnasse,Canne,Objet trouvé,2022-11-28T14:51:38+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T14:51:23+01:00,2022-12-08T15:10:38+01:00
0087391003,Parapluies,Paris Montparnasse,"Parapluie télescopique, parapluie de poche",Objet trouvé,2022-11-28T14:49:47+01:00,
0087391003,Parapluies,Paris Montparnasse,"Parapluie télescopique, parapluie de poche",Objet trouvé,2022-11-28T14:47:25+01:00,
0087391003,Parapluies,Paris Montparnasse,"Parapluie télescopique, parapluie de poche",Objet trouvé,2022-11-28T14:45:05+01:00,
0087391003,Parapluies,Paris Montparnasse,"Parapluie télescopique, parapluie de poche",Objet trouvé,2022-11-28T14:42:09+01:00,
0087391003,"Livres, articles de papéterie",Paris Montparnasse,Autre livre,Objet trouvé,2022-11-28T14:39:20+01:00,
0087391003,"Livres, articles de papéterie",Paris Montparnasse,Autre livre,Objet trouvé,2022-11-28T14:37:36+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,Téléphone portable,Objet trouvé,2022-11-28T14:34:18+01:00,2022-12-05T11:40:36+01:00
0087391003,"Livres, articles de papéterie",Paris Montparnasse,Autre livre,Objet trouvé,2022-11-28T14:31:51+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-11-28T14:31:18+01:00,
0087391003,Divers,Paris Montparnasse,Cigarette électronique,Objet trouvé,2022-11-28T14:28:22+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Pièce d'identité personnelle et autre,Objet trouvé,2022-11-28T14:25:16+01:00,
0087391003,Optique,Paris Montparnasse,Lunettes,Objet trouvé,2022-11-28T14:23:59+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,"Porte-monnaie, portefeuille",Objet trouvé,2022-11-28T14:22:38+01:00,2022-12-02T15:00:39+01:00
0087113001,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T14:21:45+01:00,2022-12-01T19:16:42+01:00
0087391003,"Clés, porte-clés, badge magnétique",Paris Montparnasse,"Clés, porte-clés",Objet trouvé,2022-11-28T14:20:01+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T14:15:19+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T14:05:59+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T13:58:03+01:00,
0087391003,"Livres, articles de papéterie",Paris Montparnasse,"Agenda, calendrier",Objet trouvé,2022-11-28T13:57:44+01:00,2022-12-07T14:10:51+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-11-28T13:54:46+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2022-11-28T13:35:23+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Chéquier,Objet trouvé,2022-11-28T13:31:28+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"AirPod, casque audio, écouteurs",Objet trouvé,2022-11-28T13:18:16+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-11-28T12:56:11+01:00,
0087686006,"Articles de sport, loisirs, camping",Paris Gare de Lyon,"Sacs de couchage, duvet",Objet trouvé,2022-11-28T12:38:57+01:00,
0087271007,"Vêtements, chaussures",Paris Gare du Nord,"Bonnet, chapeau",Objet trouvé,2022-11-28T12:37:28+01:00,2022-11-28T12:44:23+01:00
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Foulard, écharpe",Objet trouvé,2022-11-28T12:35:27+01:00,
0087686006,Articles médicaux,Paris Gare de Lyon,Béquilles,Objet trouvé,2022-11-28T12:32:58+01:00,
0087391003,Optique,Paris Montparnasse,Lunettes,Objet trouvé,2022-11-28T12:10:03+01:00,
0087391003,Divers,Paris Montparnasse,Autres divers,Objet trouvé,2022-11-28T12:02:18+01:00,2022-11-29T11:50:33+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2022-11-28T11:55:09+01:00,2022-12-02T10:41:42+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2022-11-28T11:46:37+01:00,2022-11-28T12:55:29+01:00
0087391003,"Articles d'enfants, de puériculture",Paris Montparnasse,"Doudou, peluche",Objet trouvé,2022-11-28T11:37:12+01:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T11:31:52+01:00,2022-11-30T10:07:52+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2022-11-28T11:22:50+01:00,2022-11-28T13:14:32+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-11-28T11:16:59+01:00,2022-11-28T11:43:36+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-11-28T11:16:35+01:00,2022-11-29T12:00:42+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T11:10:32+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2022-11-28T11:09:44+01:00,2022-11-28T11:12:41+01:00
0087113001,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2022-11-28T11:02:27+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-11-28T10:53:07+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,Téléphone portable,Objet trouvé,2022-11-28T10:49:20+01:00,
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T10:45:36+01:00,2022-11-28T17:57:50+01:00
0087113001,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T10:38:27+01:00,
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-11-28T10:20:52+01:00,
0087271007,Pièces d'identités et papiers personnels,Paris Gare du Nord,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-11-28T09:53:23+01:00,2022-12-06T18:42:25+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à main,Objet trouvé,2022-11-28T09:38:25+01:00,2022-12-19T15:37:25+01:00
0087391003,"Articles de sport, loisirs, camping",Paris Montparnasse,"Sacs de couchage, duvet",Objet trouvé,2022-11-28T09:07:24+01:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2022-11-28T08:57:33+01:00,2022-12-01T08:34:03+01:00
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-11-28T08:53:32+01:00,2022-11-28T08:58:30+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-11-28T08:50:30+01:00,2022-12-08T13:41:03+01:00
0087384008,Optique,Paris Saint-Lazare,Lunettes en étui,Objet trouvé,2022-11-28T00:17:37+01:00,
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Livre numérique,Objet trouvé,2022-11-27T23:45:00+01:00,2022-11-28T19:07:46+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-11-27T21:44:56+01:00,2022-11-29T18:10:01+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à main,Objet trouvé,2022-11-27T21:09:32+01:00,2022-11-27T21:13:14+01:00
