gc_obo_gare_origine_r_code_uic_c,gc_obo_type_c,gc_obo_gare_origine_r_name,gc_obo_nature_c,gc_obo_nom_recordtype_sc_c,date,gc_obo_date_heure_restitution_c
0087391003,Articles médicaux,Paris Montparnasse,Radiographie,Objet trouvé,2020-10-27T15:38:37+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-10-27T15:33:17+01:00,2021-04-30T15:08:30+02:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T15:18:42+01:00,2020-10-27T18:37:39+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2020-10-27T15:08:28+01:00,2020-10-28T19:04:42+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2020-10-27T14:57:26+01:00,2020-10-27T15:00:34+01:00
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T14:33:29+01:00,2020-11-07T15:33:57+01:00
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T14:30:38+01:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T14:08:01+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-27T13:13:53+01:00,2020-10-31T18:27:28+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2020-10-27T13:13:34+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-27T13:10:07+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Valise, sac sur roulettes",Objet trouvé,2020-10-27T13:02:52+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2020-10-27T12:55:31+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-27T12:50:13+01:00,2020-10-27T16:22:32+01:00
0087686006,"Livres, articles de papéterie",Paris Gare de Lyon,"Cartable à dessins, pochette à dessins",Objet trouvé,2020-10-27T12:38:53+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-10-27T12:32:42+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-27T12:32:28+01:00,2020-11-23T10:13:29+01:00
0087686006,"Livres, articles de papéterie",Paris Gare de Lyon,Chemise à rabat,Objet trouvé,2020-10-27T12:27:40+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-27T12:26:37+01:00,2020-10-27T16:53:09+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2020-10-27T12:21:34+01:00,2020-10-27T12:27:39+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-27T12:14:58+01:00,2020-10-28T11:21:06+01:00
0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2020-10-27T12:09:07+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-27T12:07:40+01:00,
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,Clé de voiture,Objet trouvé,2020-10-27T11:51:05+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"AirPod, casque audio, écouteurs",Objet trouvé,2020-10-27T11:37:46+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"AirPod, casque audio, écouteurs",Objet trouvé,2020-10-27T11:33:31+01:00,
0087686006,Optique,Paris Gare de Lyon,Lunettes en étui,Objet trouvé,2020-10-27T11:27:54+01:00,
0087686006,Optique,Paris Gare de Lyon,Lunettes en étui,Objet trouvé,2020-10-27T11:14:00+01:00,
0087686006,Optique,Paris Gare de Lyon,Lunettes,Objet trouvé,2020-10-27T11:11:26+01:00,
0087391003,Divers,Paris Montparnasse,Autres divers,Objet trouvé,2020-10-27T11:10:24+01:00,
0087686006,Optique,Paris Gare de Lyon,Lunettes,Objet trouvé,2020-10-27T11:09:26+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2020-10-27T11:05:39+01:00,
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T10:57:37+01:00,
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T10:55:14+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-27T10:51:19+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-27T10:44:42+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-27T10:41:02+01:00,2021-01-01T13:49:36+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-27T10:39:45+01:00,2020-10-28T16:06:05+01:00
0087547000,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2020-10-27T10:35:16+01:00,2020-10-28T12:44:12+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sacoche ventrale, banane",Objet trouvé,2020-10-27T10:28:56+01:00,2020-10-28T09:06:35+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,Autre pièce ou papier personnel,Objet trouvé,2020-10-27T10:23:10+01:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2020-10-27T10:19:21+01:00,
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2020-10-27T10:17:34+01:00,2020-10-27T10:25:06+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T10:17:07+01:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-27T10:15:55+01:00,2020-10-27T10:42:28+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,Carte Vitale,Objet trouvé,2020-10-27T10:14:27+01:00,
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-27T10:10:42+01:00,2020-10-28T17:50:21+01:00
0087384008,Optique,Paris Saint-Lazare,Lunettes,Objet trouvé,2020-10-27T10:10:12+01:00,
0087384008,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,"Clés, porte-clés",Objet trouvé,2020-10-27T10:04:02+01:00,
0087113001,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-27T10:00:50+01:00,2020-10-29T09:09:59+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2020-10-27T09:33:29+01:00,2020-10-27T09:36:33+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2020-10-27T09:27:29+01:00,2020-10-27T09:31:43+01:00
0087391003,"Clés, porte-clés, badge magnétique",Paris Montparnasse,Badge magnétique,Objet trouvé,2020-10-27T08:32:29+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-27T08:29:35+01:00,2020-10-27T10:23:28+01:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-27T08:20:00+01:00,2020-10-29T14:48:51+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-27T08:15:18+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2020-10-27T08:06:56+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2020-10-27T08:02:38+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-26T20:04:09+01:00,2020-10-27T11:27:13+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2020-10-26T19:46:21+01:00,2020-10-28T16:42:19+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sacoche ventrale, banane",Objet trouvé,2020-10-26T19:45:01+01:00,2020-11-07T10:25:48+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sacoche ventrale, banane",Objet trouvé,2020-10-26T19:27:11+01:00,2020-10-29T14:04:28+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-26T19:24:12+01:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-26T19:13:27+01:00,2020-10-31T12:52:23+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-26T18:27:59+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-26T17:58:58+01:00,
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-26T17:52:56+01:00,2020-10-29T16:05:56+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2020-10-26T17:11:16+01:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-26T16:46:39+01:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Carte d'abonnement,Objet trouvé,2020-10-26T16:39:30+01:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-26T15:55:51+01:00,2020-10-26T16:17:59+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-26T15:47:23+01:00,2020-10-27T13:14:59+01:00
0087391003,"Articles de sport, loisirs, camping",Paris Montparnasse,"Raquette de tennis, de badminton",Objet trouvé,2020-10-26T15:17:37+01:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-26T15:11:46+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2020-10-26T14:29:23+01:00,2020-10-27T09:31:18+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2020-10-26T14:13:05+01:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-10-26T14:06:20+01:00,
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Disque dur externe, clé USB",Objet trouvé,2020-10-26T13:57:28+01:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Pull over, gilet",Objet trouvé,2020-10-26T13:56:09+01:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Pièce d'identité personnelle et autre,Objet trouvé,2020-10-26T13:50:23+01:00,
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-26T13:30:58+01:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à main,Objet trouvé,2020-10-26T13:21:16+01:00,2020-10-26T15:56:43+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2020-10-26T13:19:34+01:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à main,Objet trouvé,2020-10-26T13:15:00+01:00,2020-10-26T16:02:59+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-26T13:04:28+01:00,2020-11-26T13:53:37+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à main,Objet trouvé,2020-10-26T12:45:26+01:00,
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-26T12:35:04+01:00,
0087384008,Instruments de musique,Paris Saint-Lazare,Autres instruments de musique,Objet trouvé,2020-10-26T12:30:14+01:00,
0087113001,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-26T12:27:16+01:00,2020-10-26T13:34:28+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2020-10-26T12:20:58+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2020-10-26T11:38:56+01:00,2020-11-01T19:10:48+01:00
0087547000,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2020-10-26T11:06:56+01:00,2020-10-26T11:12:19+01:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-26T10:46:19+01:00,2020-10-26T10:54:04+01:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2020-10-26T10:17:33+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2020-10-26T09:54:54+01:00,
0087271007,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,"Casque (vélo, moto)",Objet trouvé,2020-10-26T09:49:00+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-26T09:47:02+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2020-10-26T09:42:58+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-26T09:33:45+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,Sac à dos,Objet trouvé,2020-10-26T09:31:16+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2020-10-26T09:29:19+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2020-10-26T09:26:44+01:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-26T09:26:28+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2020-10-26T09:19:47+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,Téléphone portable,Objet trouvé,2020-10-26T09:14:04+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-10-26T08:59:48+01:00,2020-10-26T13:47:02+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-26T08:31:17+01:00,2020-10-27T19:06:31+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2020-10-26T08:24:28+01:00,2020-10-26T18:15:16+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-10-26T08:18:23+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-10-26T08:15:43+01:00,2020-10-26T17:02:01+01:00
0087391003,Divers,Paris Montparnasse,Autres divers,Objet trouvé,2020-10-26T08:12:36+01:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-10-26T08:00:46+01:00,
0087391003,Parapluies,Paris Montparnasse,"Parapluie télescopique, parapluie de poche",Objet trouvé,2020-10-26T07:58:57+01:00,
0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2020-10-25T20:26:30+01:00,2020-11-13T17:21:40+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-10-25T16:10:23+01:00,2021-01-05T12:47:32+01:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-10-25T15:27:08+01:00,2020-10-26T10:33:06+01:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-25T14:35:25+01:00,2020-10-25T14:41:41+01:00
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Téléphone portable,Objet trouvé,2020-10-25T13:04:06+01:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-10-25T13:01:10+01:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à dos,Objet trouvé,2020-10-25T12:07:33+01:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Autre pièce ou papier personnel,Objet trouvé,2020-10-25T11:59:22+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2020-10-25T11:51:37+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2020-10-25T11:50:31+01:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-10-25T11:46:08+01:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2020-10-25T10:38:29+01:00,
0087391003,"Clés, porte-clés, badge magnétique",Paris Montparnasse,"Clés, porte-clés",Objet trouvé,2020-10-25T10:31:39+01:00,
